tconst;titleType;germanTitle;primaryTitle;originalTitle;startYear;endYear;runtimeMinutes;genres;IMDBRating;rating;critic;date;tags
tt2187884;movie;Escape from Tomorrow;Escape from Tomorrow;Escape from Tomorrow;2013;\N;90;Comedy,Drama,Horror;5.1;5.0;"[""Guerrilla Filmmaking mit einer anarchischen Erzähl Struktur. Escape from Tomorrow ist schon etwas besonderes. Etwas sehr grobes und raues, ungestümes gepackt in ein bizarren Korsett der eigen aufgezwungenen Limitationen. Darunter gehört das geringe Budget, die schlechten Schauspieler und eben das schnelle und hektische illegale Drehen eines Filmes. An vielen Stellen ist der Film leider eher inkohärent und könnte von einem überarbeiteten Drehbuch massiv profitieren. Man könnte immer noch den sonderbaren Stil und die sporadische Erzähl weise beibehalten, aber eben mit etwas mehr Struktur und mit mehr Punch. ""]";2020-02-13 01:10:00;
tt0080678;movie;Der Elefantenmensch;The Elephant Man;The Elephant Man;1980;\N;124;Biography,Drama;8.2;7.0;"[""Wenn ich David Lynch höre, hab ich immer gleich ein Bild vor meinem inneren Auge was mich da wohl erwarten wird. Das war es auf jeden Fall nicht, und das ist in diesem Fall auch gut.\n"", ""Gebadet in fantastischer Stummfilm Ästhetik, erzählt der Film sehr rührend die Geschichte von John Merrick, dem sogenannten Elefanten Menschen. In einer Zeit, in der das Menschliche Leben im Kontext des Stampfenden Taktes der Industrialisierung nicht wirklich hoch im Kurs stand, begleiten wir John durch die gewaltsame ""Vater"" Beziehung seines Besitzers, bis ein Doktor ihn findet und befreit. Stück für Stück entwickelt er sich von einer schüchternen, zermürbten Kreatur zu einem Gentleman, der das Leben lieben lernt.\n"", ""Wirklich herzlich erzählt mit guten Schauspielern und einer fantastischen Ästhetik, hat David Lynch ein wertvolles und interessantes Bild von diesem außergewöhnlichen Menschen gezeichnet. Nur schade das gerade im Editing oftmals ein paar Ausrutscher gab, die mir den Film ein wenig vermiest hat. ""]";2020-02-13 01:18:00;
tt3174376;movie;Before I Wake;Before I Wake;Before I Wake;2016;\N;97;Drama,Fantasy,Horror;6.2;7.0;"[""Wenn man schon Standard Horror machen möchte, dann doch bitte so. Mike Flanagan hat wieder mal bewiesen wie man es macht. Mit einem gut durchdachten Drehbuch, vielschichtigen Dialogen, Zwielichten Charaktermotivationen welche manchmal tiefere abgründe auftun als das Monster selbst.\n"", ""Der Film wirkt wie eine erweiterte Kurzgeschichte, eines Kindes dessen Träume zur gewissen Realität werden lassen. Mit verschiedenen Aspekten ausgemalt und ausgespielt und dabei mit kleinen verzückenden Details versehen. So haben zum Beispiel die ersten Schmetterlinge keine Fühler, bis eine Schulkameradin ihn auf den Fehler aufmerksam macht. Alles in dieser alternativen Realität hat ein kindlichen Charm und Horror, so auch der Canker Man, der ein wirklich fantastisch gelungenes Design ist und im Kontext des Endes auch so viel Sinn macht und eben mit neuem Kontext jeden Wort eine neue Doppeldeutigkeit abgewinnt.\n"", ""Ein wirklich kleines feines Stück, das nicht zum besten zählt was er gemacht hat, aber wie bei all seinen Filmen ein weiterer Schritt in die Richtung ein besserer Filmemachers zu werden, ist. ""]";2020-02-13 01:25:00;
tt0477348;movie;No Country for Old Men;No Country for Old Men;No Country for Old Men;2007;\N;122;Crime,Drama,Thriller;8.2;8.0;"[""Ein Paradebeispiel, wie man einen unglaublich intensiven und spannenden Film machen kann, ohne auch nur eine Note im Hintergrund zu spielen. Mit einer fantastischen Vorlage von Cormac McCartyh haben die Coen Brüder hier etwas ganz besonderes geschaffen. Eine straffe, eng umschlungene Erzählung, von zwei Millionen Dollar und ein paar Fraktionen die alles tun wollen um an das Geld zu kommen. Mit kalter und schon fast beiläufiger Brutalität, mit ein paar seiten grätschter von der Zufälligkeit des Universums.\n"", ""Technisch ist der Film auch auf höchsten Niveau, so unglaublich geschickt wird die narrative über die Kamera und über die oft erdrückende Stille getragen.\n"", ""Ein wirklich fantastischer Film.""]";2020-02-15 12:07:00;
tt0265459;movie;One Hour Photo;One Hour Photo;One Hour Photo;2002;\N;96;Drama,Thriller;6.8;7.0;"[""Nachdem mich ""The Fanatic"" mit einem ekligen Geschmack zurück gelassen hat, wollte ich einen Film anschauen der besser mit dem Thema Stalker umgeht.\n"", ""One Hour Photo ist ein Film der mich etwas zwiespaltigen zurück lässt. Die Geschichte ist interessant, Robin Williams ist fantastisch und der Film hat ein paar wirklich gute Szenen, aber irgendwie bleibt er weit unter seinem Potential. Ich hätte mir etwas mehr spielerisches gewünscht, wie eben die Szenen bei denen er zuhause bei Ihnen rumhängt. Etwas mehr Subjektivität aus dem Blickwinkel der verschiedenen Charakteren. Das hätte alles viel interessanter und intensiver gemacht, anstatt den etwas drögen Mittelweg zu wählen, welcher der Film oft vor sich hintrottet.\n"", ""Nichtsdestotrotz ist One Hour Photo ein echt interessanter Blick in die Psyche eines zermürbten, einsamen Mannes, welcher sich an alle kleinen Strohhalme klammert und der zerbricht sobald einer dieser knickt.""]";2020-02-17 10:14:00;
tt0837563;movie;Friedhof der Kuscheltiere;Pet Sematary;Pet Sematary;2019;\N;100;Horror,Mystery,Thriller;5.7;2.0;"[""Ich erinnere mich, das ich diesen Film als kleiner Steppke mal gesehen habe und er mich zutiefst verstört hat. Es ging mir glaub ich mehr darum das eine Katze stirbt, als das ganze andere, aber nichts desto trotz wollte ich diesen Film mal wieder anschauen. Und jetzt wünschte ich mir ich hätte das nicht getan.\n"", ""Wenn man das Buch liebt oder den Film früher gesehen hat, kann ich verstehen das man diesen mag, aber um Himmels willen ist das ein schlechter Film. Alles wirkt wie eine low budget Fernsehproduktion (bis auf den Gore, der tatsächlich gut gelungen ist). Die Schauspieler, mit der Ausnahme von Fred Gwynne, sind so unglaublich schlecht, das ich es kaum fassen konnte. Allen voran der männliche Protagonist. Wenn King selbst, der ein Cameo als Minister hat, einer der besseren Schauspieler ist, dann machst du was falsch. Dazu eine Kamera die so uninspiriert ist, ein Soundtrack der einem schon von der ersten Minute auf die nerven geht und ein absolut katastrophales Drehbuch, welches nicht weiß wie man eine gute Narrative aufbaut oder Dialoge schreibt, machen den Film zu dem räudigen Werk was man jetzt vor sich sieht. ""]";2020-02-17 10:22:00;
tt0098084;movie;Friedhof der Kuscheltiere;Pet Sematary;Pet Sematary;1989;\N;103;Fantasy,Horror,Thriller;6.5;2.0;"[""Ich erinnere mich, das ich diesen Film als kleiner Steppke mal gesehen habe und er mich zutiefst verstört hat. Es ging mir glaub ich mehr darum das eine Katze stirbt, als das ganze andere, aber nichts desto trotz wollte ich diesen Film mal wieder anschauen. Und jetzt wünschte ich mir ich hätte das nicht getan.\n"", ""Wenn man das Buch liebt oder den Film früher gesehen hat, kann ich verstehen das man diesen mag, aber um Himmels willen ist das ein schlechter Film. Alles wirkt wie eine low budget Fernsehproduktion (bis auf den Gore, der tatsächlich gut gelungen ist). Die Schauspieler, mit der Ausnahme von Fred Gwynne, sind so unglaublich schlecht, das ich es kaum fassen konnte. Allen voran der männliche Protagonist. Wenn King selbst, der ein Cameo als Minister hat, einer der besseren Schauspieler ist, dann machst du was falsch. Dazu eine Kamera die so uninspiriert ist, ein Soundtrack der einem schon von der ersten Minute auf die nerven geht und ein absolut katastrophales Drehbuch, welches nicht weiß wie man eine gute Narrative aufbaut oder Dialoge schreibt, machen den Film zu dem räudigen Werk was man jetzt vor sich sieht. ""]";2020-02-17 10:22:00;
tt4443658;movie;Better Watch Out;Better Watch Out;Better Watch Out;2016;\N;89;Comedy,Horror,Thriller;6.5;7.0;"[""Was für eine Überraschung. Was wie ein typischer home invasion Film anfängt entwickelt sich ganz schnell zu einem ganz anderen Biest, welches mich wirklich gepackt hat und jede Aktion mich innerlich jubeln oder wütend aufstöhnen lassen hat. Mit einen Bösewicht, welcher es so gut macht, das ich ihn ehrlich in keinen anderen Film mehr sehen möchte. Super Unterhaltsam und ehrlich besser als er sein sollte. ""]";2020-02-17 10:43:00;
tt11388406;movie;Horse Girl;Horse Girl;Horse Girl;2020;\N;103;Drama,Mystery,Thriller;6.0;8.0;"[""Ich liebe Filme die sich um psychische Krankheiten drehen. Horse Girl ist dabei ein wirklich überraschend gutes Werk. Ich habe in meiner Zivi-Zeit mit Paranoid Schizophrenen Menschen zusammengearbeitet und kann sagen, das die Paranoia und das sehen und deuten von Zeichen und die bizarre alternativ Realität wurde hier gut eingefangen. Das stetige abrutschen in immer wildere Gedanken und prophetischen Zeichen des Universums, welches einem zuzwinkert, das der Mixer eben die Satelliten fern hält.\n"", ""Aber nicht nur auf dieser Ebene ist der Film gut gelungen. Alison Brie macht einen fantastischen Job vereinsamte und sozial inkompetente niemals aus der Pferdemädchen herausgewachsene Frau die sich schon vor dem eintritt der Krankheit in Fantasien verloren hat. Filmisch spielt der Film auch sehr viel mit Farben und tobt sich gerade in ihren Traumsequenzen richtig aus. Die surrealität wird im Traum wie auch im wachen Zustand super eingefangen. Ein toller Film, von denen ich mir mehr in der Zukunft wünschen würde. ""]";2020-02-17 10:58:00;
tt7975244;movie;Jumanji: The Next Level;Jumanji: The Next Level;Jumanji: The Next Level;2019;\N;123;Action,Adventure,Comedy;6.7;6.0;"[""Nach der Überraschung die Jumanji: Welcome to the Jungle für mich war, hab ich mich schon auf den Nachfolger gefreut. Er hat viele kleinigkeiten die mich im ersten Teil genervt haben ausgebügelt, aber leider auch so ein paar neue Krankheiten dazu bekommen.\n"", ""Erst mal das Lob. Sie haben das Videospiel Theme diesmal viel besser angenommen. Alles wirkt kohärenter und es gibt keine sonderbaren, unnötigen Szenen welche die Immersion brechen. Auch hat sich der größte Kritikpunkt vom letzten Film, Kevin Hart massiv gebessert. Endlich kann er auch mal Zeigen das er mehr kann als sich selbst zu spielen. Auch sind alle Charaktere jetzt sinnvoller in das Abenteuer eingeflochten. Auch sind die neue Setpieces richtig schön und abwechslungsreich. Die Schauspieler machen wieder ein fantastischen Job andere Charaktere zu mimen. Gerade Danny DeVito wurde echt gut getroffen.\n"", ""Leider fängt der Film sehr sehr schleppend an. Mit viel zu viel Exposition und ständigen Wiederholen. Der Witz das jetzt zwei alte Menschen dabei sind, ist ganz nett, reicht aber als einziger Joke für das erste drittel nicht wirklich aus.\n"", ""Aber nichtsdestotrotz hatte ich gerade gegen Ende wieder richtig viel Spaß mit dem Film. ""]";2020-02-19 12:02:00;
tt7984766;movie;The King;The King;The King;2019;\N;140;Biography,Drama,History;7.3;7.0;"[""Ich wünsche mir mehr solche Filme, welche das Mittelalter Setting und feeling richtig an sich nehmen und atmen lassen. Die Köstume und Setpieces sind sind fantastisch in diesem Film, und gerade in den Schlachten und Kämpfen zeigt der Film eine gewisse Authentizität, die man oftmals von ähnlichen Fantasy Eposen missen lässt. Dazu eine fantastische, wahre Geschichte von Land, Königen, Intrigen und Politik. Alles feinfühlig durch die Augen von Henry dem Fünften erzählt. Mit tollen Schauspielerischen Leistungen vor allem mal wieder von Robert Pattinson als wahnsinniger Französischer Prinz.\n"", ""Ein tolles Epochendrama um einen interessanten König und dessen Konflikte. ""]";2020-02-19 12:07:00;
tt0942385;movie;Tropic Thunder;Tropic Thunder;Tropic Thunder;2008;\N;107;Action,Comedy,War;7.1;7.0;"[""Ich weiß gar nicht was ich zu Tropic Thunder sagen soll, was nicht schon hundert mal gesagt worden ist. Ein super unterhaltsamer Film, mit einem tollen Cast der wirklich alles gibt um den lang gehegten Traum von Ben Stiller zu erfüllen. Mit vielen fantastischen Meta Kommentaren und ständigen durchbrechen aller Mauern mit klamaukigen und bissigen Kommentar gegen Hollywood. ""]";2020-02-19 12:09:00;
tt6751668;movie;Parasite;Parasite;Gisaengchung;2019;\N;132;Drama,Thriller;8.5;9.0;"[""Was für ein Film. Schon lange hat mich kein Film mehr auf so geschickte und fantastische Art und Weise von der ersten Minute an gepackt. Das großartige Pacing, die tollen Schauspieler mit ihren manchmal überzogenen Mimiken, die fantastische Kamera, welche die Narrative nur noch weiter Stützt und ein Augenschmaus bietet und dazu eine Geschichte und ein Drehbuch das so clever und böse ist, dass es mich in einen berauschenden Zustand geworfen hat.\n"", ""Mit was für einer Leichtigkeit und cleverness sie sich in die Familie einschleichen und sich dort wie gutwillige (zumindest zum großen Teil) Parasiten festsetzten ist einfach nur fantastisch. Der Twist in der Mitte kam aus dem nichts und hat das ganze nochmal heftig aufgerüttelt. Man weiß nie was als nächstes passieren wird, und das hat man heutzutage echt selten bei Filmen.\n"", ""Einzig dass das Pacing und das Gefühl des Filmes gegen Ende ein bisschen nachlässt und zu einem kreischenden Stopp kommt, trübt ""Parasite"" für mich ein wenig. ""]";2020-02-19 12:14:00;
tt4955642;tvSeries;The Good Place;The Good Place;The Good Place;2016;2020;22;Comedy,Drama,Fantasy;8.2;8.0;"[""The Good Place hat vieles das für es spricht. Clevere Drehbuchautoren, richtig gute Schauspieler die ihre Rollen zur Perfektion verkörpern und eine Moralische, Philosophische und Lehrende Ebene, die über alle dem Steht.\n"", ""Die erste Staffel ist dabei glaub ich meine liebste. Mit einem treibenden Plot dahinter, der sich aber immer mit der Comedy zusammen verwoben hat, hat diese am meisten Spaß gemacht.\n"", ""Später, wenn sich der Plot und die ganze Welt verändert, ist die Serie immer noch gut. Aber der Plot und emotionale Momente nehmen oftmals den Vordergrund ein, was dann doch am Spaß und vor allem an der Comedy kratzen kann. Aber sie machen es dennoch so geschickt und mit so vielen interessanten und frischen Ideen, das dies nicht wirklich schwer ins Gewicht fällt.\n"", ""Und gerade das Ende, ist wirklich gut gelungen. Als Abschluss der Serie wie auch der Charaktere und denn philosophischen Konzepten entlang. ""]";2020-02-19 12:20:00;
tt3794354;movie;Sonic the Hedgehog;Sonic the Hedgehog;Sonic the Hedgehog;2020;\N;99;Action,Adventure,Comedy;6.5;7.0;"[""Sonic und ich haben eine schwere Beziehung. Ich bin nicht mit den Spielen aufgewachsen und hatte als Nintendo Kid eh kein großes Interesse an dem blauen Blitz. Durch eine Freundschaft hat sich dies aber geändert und durch ein masochistisches Ziel, alle schlechten Sonic Spiele zu spielen, ein tiefer Hass und gleichzeitig eine gewisse Bewunderung entwickelt. So konnte ich mir natürlich denn Sonic Film nicht entgehen lassen.\n"", ""Und wer hätte das gedacht: er war gut. Man merkt das hinter der Kamera Leute saßen die Sonic verstehen. Sie haben sich wirklich mühe gegeben etwas gutes auf die Beine zu stellen und dabei denn Film mit lauter kleinen Details versehen (""Sanic"", Chilly-Dogs, BOUNCEPAD, Wer will schon in die schnöde Pilzwelt). Ich bin auch so froh das sie das Redesing angenommen haben, denn dieser Sonic ist tatsächlich recht niedlich und sympatisch aus. Der Soundtrack ist ebenfalls fantastisch und sie haben viel Spaß gehabt, mit Sonic seinen Kräften zu spielen. Gerade die Szenen in den die Zeit quasi Stillsteht, sind besonders gut gelungen. Jim Carrey macht auch einen fantastischen Job. Sein Robotnik ist ein wenig psychotischer und düsterer als das Vorbild, aber dennoch passt es, und Carrey kann sich einfach richtig austoben.\n"", ""Klar, es ist ein Kinderfilm, aber dennoch ein sehr unterhaltsamer. ""]";2020-02-21 22:37:00;
tt1899353;movie;The Raid;The Raid: Redemption;Serbuan maut;2011;\N;101;Action,Crime,Thriller;7.6;9.0;"[""Noch vor John Wick und vor Dredd gab es The Raid. Ein gewaltiger Film der sich auf das wesentliche Beschränkt aber das mit so einer brachialen Wucht, das es einem fast den Atem raubt. Beschränkt auf denn schon langsam zerfallenden, 15 Stockwerke hohen Gebäudekomplex, wird einer ganzen Reihe von gut Ausgebildeten Polizisten schnell bewusst das dies ein massiver Fehler war. Mit grausiger Brutalität und ohne Rücksicht auf Verluste, sollen die Ratten als Leichen aus der Arche gespült werden.\n"", ""Nur eine Handvoll Polizisten überleben die erste Welle und kämpfen sich nun Stück für Stück durch das Höhle voller tollwütiger Tiere. Dabei wird mit allen gekämpft was man so bei sich hat, vor allem mit den Fäusten und Füßen. Und das in einer Choreografie die es in sich hat. Man kann förmlich die Punches spüren, zuckt zusammen wenn der Kopf gegen die Wand geworfen wird und schreit förmlich auf wenn die Extremitäten immer weiter an ihre Grenzen gedrängt werden. Das ganze wird fantastisch unterstreicht durch denn pumpenden Soundtrack und die phänomenale und geschickte Kamera arbeit. Die Action steht im Vordergrund und das weiß die Kamera und der Regisseur auch. Dazu eine Geschichte die so herrlich simpel, aber dennoch für ein paar Überraschungen gut ist.\n"", ""The Raid ist ein super starker Film, denn man sich als gepflegter Fan guter Action nicht entgehen lassen kann. ""]";2020-02-22 16:23:00;
tt2406566;movie;Atomic Blonde;Atomic Blonde;Atomic Blonde;2017;\N;115;Action,Thriller;6.7;6.0;"[""Atomic Blond ist ein ganz netter und gut gelungener Film. Tief getränkt in der Revolutionären Stimmung Berlins mit eis kalter Ästhetik und einem interessanten Plot, der einen alles immer hinterfragen lässt. Man muss erst mal in seinen Kopf umschalten, das dies eine Graphic Novel verfilmung ist, und deswegen die Charaktere wie auch Szenen sehr überzogen dargestellt werden. Trotz des recht verworrenen Plots, sind alle Charaktere recht geradlinig und aufgedreht oder bei der Protagonistin das genau gegenteil. Aber das macht mit dem Panel Artigen Cinematographie auch viel Sinn und viel Spaß.\n"", ""Die Schauspieler machen einen guten Job, gerade Charlieze Theron, welche auch all ihre Stunts selber macht, spielt die kühle, professionelle Blonde ausgezeichnet. Die Stunts sind auch klasse, wie man es vom Team der John Wick Macher auch erwarten kann. Leider ist das Pacing nicht immer das wahre, sodass sich der Film manchmal zieht und in der Natur eines Spionthrillers man oftmals da sitzt und keine Ahnung hat was geht.\n"", ""Aber wer auf solche Filme steht oder einfach bock auf ein guten Action Film hat, der macht mit Atomic Blond nichts falsch.""]";2020-02-24 12:13:00;
tt4178092;movie;The Gift;The Gift;The Gift;2015;\N;108;Drama,Mystery,Thriller;7.0;8.0;"[""The Gift ist ein richtig guter Thriller der anderen Art. Mit beißender Paranoia und hämmern an der zuvor noch so festen Fassade, ist nichts wirklich wie es scheint.\n"", ""Edgerton macht hier eine fantastische Rolle als Ehemaliger Schulkamerad wie auch als Regisseur. Die Kamera ist fantastisch und hat oftmals einen sehr voyeuristischen Charakter welcher im Verlauf des Filmes immer mehr an Relevanz gewinnt. Dazu hat der Film ein wunderbares Gefühl wie man Spannung aufbaut, ohne große Töne zu pusten sondern durch Stille oder kleine nachvollziehbare Klänge.\n"", ""Das ganze wird nur noch mehr gefestigt durch die anderen fantastischen Schauspieler, allen voran Jason Bateman, der die Rolle so überzeugend spielt, das sie sich in mir wirklich fest gebrannt hat.\n"", ""Ein wirklich fantastischer Film, der sich einem Einbrennt und auch unter die Haut geht.""]";2020-02-24 12:25:00;
tt8579674;movie;1917;1917;1917;2019;\N;119;Action,Drama,War;8.2;7.0;"[""Bevor ich mit der Kritik anfange, muss ich erst mal klarstellen, das ich den Film auf Deutsch gesehen habe, und die Synchronisation dem Film vieles raubt. Nicht nur ist diese sehr Steif sondern untergräbt auch das sonst so fantastische Sound Design, weswegen ich denn Film wahrscheinlich nochmal nach oben Korrigiere wenn ich ihn auf Englisch sehen werde. "", ""Eine einfache Geschichte in einer turbulenten Zeit, greifbar und haptisch durch das fantastische Filmhandwerk gemacht. Das Sounddesign ist phänomenal, die Kamera und das Spiel mit Licht und Schatten oft Atemberaubend. Das Setdesign der Gräben, des Niemandlandes, der grünen Wiesen, der zerfallenen Stadt oder der Natur drum herum, ist ebenfalls großartig. Die Effekte und die Stimmung wird dabei auch sehr gut rüber gebracht. Alles in allen ist es ein absolut fantastischer Film, aber es gab doch ein paar Sachen die mich gestört haben:\n"", ""Die Kamera, auch wenn sie zum Teil fantastische Einstellungen aufnimmt und das Gimmick mit dem One Shot auch gut funktioniert, ist manchmal doch ein wenig zu prominent. Man wird schon fast aus dem Film gerissen, da man merkt, hier ist eine Kamera, die gerade sich geschickt durch den Stacheldraht durchwindet. Das kann auch nur ein Problem von mir sein, hat mich aber beim anschauen gestört.\n"", ""Leider fand ich das Pacing auch nicht immer so gut. Ich verstehe warum es so ist wie es ist, und ich will auch nicht das es zu einem puren Action Film wird oder einem puren Drama, aber manchmal hat es den Bogen doch ein wenig überspannt.\n"", ""Es fehlt mir ein bisschen eine starke Aussage hinter dem Film. Klar, kann nicht jeder Film Paths of Glory sein, aber 1917 hat in kleinen Anflügen gezeigt, das es mehr sagen könnte als es tut, bleibt dabei aber eher ein bisschen Zahm. ""]";2020-02-24 12:47:00;
tt2265171;movie;The Raid 2;The Raid 2;Serbuan maut 2: Berandal;2014;\N;150;Action,Crime,Thriller;7.9;8.0;"[""Nach dem fantastischen Raid: Redemption, war ich gespannt wie sie die Geschichte weiterführen. Das es so Story heftig wird, hätte ich nicht gedacht, aber das ist eine willkommene Abwechslung. Während die Story in Teil 1 noch sehr rudimentär war, legen sie hier eine richtige Schippe drauf. Der Film erinnert mich an gute Yakuza Filme (liegt vielleicht auch daran das diese mit dabei sind), mit korrupten Polizisten, Gangstern und bizarren neuen Mitspielern, die das ganze noch weiter aufwirbeln. Die Geschichte ist auch gut erzählt, spannend mit interessanten Wendungen. Die Action ist wie beim ersten Film schon von aller höchster Güte, zum Teil sogar noch brutaler und besser. Leider kommt diese aber auch ein wenig unter die Räder der Geschichte, sodass man keine non stop Action erwarten darf. Aber immerhin ist die Geschichte eine gute, weswegen man sich da auf keinen Fall ärgern muss.\n"", ""Sie haben in der Fortsetzung eine mächtige Schippe drauf gelegt. Ich vermisse ein bisschen die Simplizität von Raid 1 und die Kompromisslosigkeit von dessen, aber the Raid 2 ist eine tolle Fortsetzung die man sich als Action Fan auf jeden Fall mal gesehen haben muss. ""]";2020-02-24 12:54:00;
tt6217306;movie;Apostle;Apostle;Apostle;2018;\N;130;Drama,Fantasy,Horror;6.3;1.0;"[""Was für ein dröger, inhaltsloser und schlecht gespielter Film. Nach The Raid 1&2 wollte ich sehen was Gareth Evans sonst noch so gemacht hat und da ist mein Blick gleich auf Apsotle gefallen. Es hat auch vielversprechend angefangen, mit einem Kult der etwas übernatürliches an sich hat, eine Kommune fern ab von jeglicher Reglementierung und dem Korsett der Königskrone. Eine Entführte Schwester, innerpolitische Regungen im Kult und rituelles Blut lassen hätte alles so interessant sein können. Aber der Film nimmt eine Story die man vielleicht in einer halben, dreiviertel Stunde erzählen könnte und streckt diese so weit es nur geht. Alles wirkt halbgar und unausgegoren. Da hilft es auch nicht das der Protagonist eine furchtbare Performance ablegt oder manche Schauspieler ganz andere Ansprüche an den Film stellen und sich als Theaterschauspieler welche plötzlich in einer ganz anderen Sprache vor sich brüllt, was einfach nicht zum Rest passt. Dazu ist der Film Visuell unfassbar langweilig. Alles in braun- und grün Tönen getaucht, wird einem beim Anschauen sehr schnell langweilig. Selbst die Göttin oder Hexe oder was auch immer es war, ist langweilig Designed. Charaktere machen auch was sie wollen und es gibt keine wirkliche Struktur hinter der selbst auferlegten Lore und der Story.\n"", ""Pure Zeitverschwendung.""]";2020-02-27 15:38:00;
tt5913798;movie;Wounds;Wounds;Wounds;2019;\N;95;Drama,Horror,Mystery;4.1;3.0;"[""Wie so oft hat der Film vielversprechend angefangen. Er hat auch ein paar Elemente die auf dem Papier gut aussehen, aber den Sprung auf die Leinwand nicht wirklich gut hinbekommen haben.\n"", ""Die Stärke des Films sind die Dialoge und die Schauspieler. Der Anfang in der Bar hat mir echt gut gefallen. Aber sobald sie davon weg kommen zerfällt das ganze wie ein Kartenhaus. Die ""gruseligen"" Momente werden von schlechter Direction und Kamera kaputt gemacht. Das ständige dröhnen im Soundtrack verliert auch ganz schnell an Effektivität. Dazu eine Story die sonderbar hin und her springt ohne das es großen Sinn macht. Keine wirkliche Kohärenz in dem was es erzählen will. College Kiddies die irgendwie tief drin sind aber doch keine Auswirkung auf nichts haben. Ständig schwankende Dinge die passieren ohne wirklichen Grund oder Auswirkung und ein Ende das einfach alles über Bord wirft.\n"", ""Leider sehr unausgegorener versuch eines Horror Films. ""]";2020-02-28 11:51:00;
tt5516328;movie;Ghost Stories;Ghost Stories;Ghost Stories;2017;\N;98;Drama,Horror;6.4;5.0;"[""Zoya Akthar - Vergessene Mutter (7 Punkte)\n"", ""Akthars Film ist meiner Meinung nach der stärkste der Anthologie. Schon von Anfang an merkt man, das sich jemand mühe gegeben hat. Die Cinematgrophy ist wirklich gut gelungen und es gibt viele tolle Shots. Auch die Charaktere sind kurzfilmmäßig solide Ausgearbeitet. Die Geschichte an sich ist ganz Nett und es gibt ein paar wirklich gute Gruselige Momente, leider verläuft das ganze gen Ende ins leere."", ""Anurag Kashyap - Rabenmutter (2 Punkte)\n"", ""So gut angefangen hat, geht es schlecht weiter. Dieser Film ist handwerklich einfach schlecht. Die Kamera macht nie etwas wirklich interessantes, sie haben das Gimmick das der Film sehr Farbarm ist, ohne irgendetwas damit zu tun. Die Musik ist nervig und versucht irgendwelche Spannung aus dem Nichts zu zaubern. Dazu eine Geschichte und Charaktere die allesamt sehr langweilig und eindimensional öde sind. Ein Thema das ganz interessant hätte sein können wird durch übertreibung komplett zu nichte gemacht. Ganz zu schweige vom Raben-Mann am Ende... nenene. Ein paar gute Visuals, aber mehr hat der Film leider nicht zu bieten."", ""Dibakar Banerjees - Zwei Dörfer mit einem Wendigo Problem (3 Punkte)\n"", ""Ich mag Zombie Horror Filme eh schon nicht, wenn sie dann auch noch so langweilig gestalten sind, tun sie sich dabei auch kein Gefallen. Die Idee mit den Wendigo Artigen Wesen und dem verlassenen Dorf hätte gut sein können, wird aber durch einen drögen und unnötigen Protagonisten zunichte gemacht. Erzählerisch gibt der Film leider echt nicht viel her und lässt einen mit einer faulen und sehr billigen Metapher zurück."", ""Karan Johar - Kuckuck (7 Punkte)\n"", ""Immerhin konnte der Film gegen Ende noch etwas bieten. Johar sein Film hat mit seiner komplett überzogenen Bollywood/Soapopera Ästhetik und Erzähl weise, welche immer wieder mit dem Absurden und Gruseligen aufeinandertrift, eine gelungene Mischung erzeugt, die echt Spaß gemacht hat. ""]";2020-03-02 23:42:00;
tt0209144;movie;Memento;Memento;Memento;2000;\N;113;Mystery,Thriller;8.4;8.0;"[""Was soll man noch zu Memento sagen,was nicht schon hundert mal gesagt worden ist. Fähiges Filmhandwerk trifft fantastisches Editing und ein ebenso geniales Drehbuch, welches denn Film zerstückelt wiedergibt. Mit jeder Erinnerung kommen neue Informationen hinzu, welche die gesamt Situation in ein neues Licht rücken. So macht man twists und turns. Mit nur ein paar Charakteren, die dabei aber ausgezeichnet ausgearbeitet sind. So manipulieren sich nicht nur die Charaktere sich untereinander, sondern die Nolans genau so ihre Zuschauer. Mit ein Haufen gestreuter Hinweise für die Aufmerksamen. Und so elegant einfach wie komplex Memento ist, so wird man auch von dem Film gefordert und niemals für Dumm verkauft. Selbst mit mehrmaligen Ansehen verliert der Film nicht viel von seiner Faszination. Auch die Entscheidung am Ende... Anfang... des Protagonisten, schiebt ihn eindeutig von einer Opferrolle in die eines unwissenden Täters, immer weiter durstig nach Rache. ""]";2020-03-04 12:23:00;
